UserId,replyCount,likeCount,publishedAt,UserName,text,authorChannelId,authorChannelUrl,isReply,isReplyToUserId,isReplyToName
UgzWYrwaYaQZxwIoIuJ4AaABAg,0,1,2023-01-13T09:22:09Z,JOMWANJE'S PRODUCTION,Thanks for the great content,UCCM_G17tRUP9uQ3VizP1ftw,http://www.youtube.com/channel/UCCM_G17tRUP9uQ3VizP1ftw,0,,
UgxsEFr3UEN097OsPKx4AaABAg,0,0,2023-01-13T06:18:05Z,Anderson System,Go Kevin cookie company,UC-B9ZheGiME1-8g9O5XLDeQ,http://www.youtube.com/channel/UC-B9ZheGiME1-8g9O5XLDeQ,0,,
UgxyXA7jOTateV6dw554AaABAg,0,0,2023-01-13T06:17:03Z,Footsteps,"you're contents are one of the most usefull, just would be good if you showed me free tricks for microsoft office apps",UCUeDYhXgbbMR80eCAaB5Etg,http://www.youtube.com/channel/UCUeDYhXgbbMR80eCAaB5Etg,0,,
UgwD29nw5V5KfSZYbS94AaABAg,0,0,2023-01-13T06:15:02Z,Ashish,"Yes, please enjoy the time you still have to use Excel for any reason. A.I. will take over in a blink of an eye.",UCJF57raaSpCWS-IA50bVqyQ,http://www.youtube.com/channel/UCJF57raaSpCWS-IA50bVqyQ,0,,
UgzFAFBe6AvDhhF6sgp4AaABAg,0,2,2023-01-13T06:00:57Z,Bradley B Prentice,Awesome! I am so hooked on GPT recently. Think about basic annual income tax calculations!,UC1haZln930onhScbhV_Qufg,http://www.youtube.com/channel/UC1haZln930onhScbhV_Qufg,0,,
UgxiPd4q7TQ9kTF1DMp4AaABAg,0,5,2023-01-13T05:41:17Z,Mohamed Nasir,"Great content, as always. Please keep the excel and ChatGPT videos coming!",UCx9TTRHP6KdgwTGVi8mrVww,http://www.youtube.com/channel/UCx9TTRHP6KdgwTGVi8mrVww,0,,
UgwBaOqMa-JjpkzE28d4AaABAg,0,1,2023-01-13T05:25:57Z,Titel on YouTube,Amazing video. Learned a lot! Thanks a lot!,UC9r5ubCVk1xzuXDmLsFUxgQ,http://www.youtube.com/channel/UC9r5ubCVk1xzuXDmLsFUxgQ,0,,
UgzogDykSCNTnkM_2DN4AaABAg,0,0,2023-01-13T05:15:59Z,Pickle Rick,I haven't had much issue typing what I'm trying to do into google and finding the correct function,UC_vFLkEuENKgOFxm89XLJAw,http://www.youtube.com/channel/UC_vFLkEuENKgOFxm89XLJAw,0,,
Ugz_AghEXmDXOCOoA194AaABAg,0,1,2023-01-13T04:56:41Z,Sarwat Hamdy,💥💥💥You are amazing 💥💥💥,UC9cI_ZijjoPjUXZMaAKvjXg,http://www.youtube.com/channel/UC9cI_ZijjoPjUXZMaAKvjXg,0,,
UgzR9fi8Wrvq8JmjbNl4AaABAg,2,1,2023-01-13T03:58:07Z,Nick Windham,Great video. I have found check GPT to be especially helpful at creating advanced functions in excel.,UCS2GaIZDVfDlyljOtfF5ZYg,http://www.youtube.com/channel/UCS2GaIZDVfDlyljOtfF5ZYg,0,,
UgzR9fi8Wrvq8JmjbNl4AaABAg.9koL-3qYKRG9l-eTePtaZ3,,0,2023-01-17T22:47:56Z,Kristen,@Jenny_Worldz06,UCKwnxRf2CY5E0v4KnMT9tpw,http://www.youtube.com/channel/UCKwnxRf2CY5E0v4KnMT9tpw,1,UgzR9fi8Wrvq8JmjbNl4AaABAg,Nick Windham
UgzR9fi8Wrvq8JmjbNl4AaABAg.9koL-3qYKRG9l-eT3J0yrF,,0,2023-01-17T22:47:52Z,Kristen,Telegram 👇,UCKwnxRf2CY5E0v4KnMT9tpw,http://www.youtube.com/channel/UCKwnxRf2CY5E0v4KnMT9tpw,1,UgzR9fi8Wrvq8JmjbNl4AaABAg,Nick Windham
Ugxs35dFD-YbfjXDJEJ4AaABAg,0,1,2023-01-13T02:47:14Z,David Cuff,"Kevin, thank you for all of you great videos.",UCcgwDXdBwsRqTUpUnC12yEA,http://www.youtube.com/channel/UCcgwDXdBwsRqTUpUnC12yEA,0,,
UgyuBR4HOh_QqcygKUR4AaABAg,0,1,2023-01-13T02:34:33Z,Ariel Spalter,It would be worth watching even for the Flash Fill on its own.,UC2gDJvaNO1TnCi4koCz4l-g,http://www.youtube.com/channel/UC2gDJvaNO1TnCi4koCz4l-g,0,,
UgwSMAAt_MweDXuWsbB4AaABAg,2,0,2023-01-13T00:54:34Z,Lamar Thomas,"Nice, but it would have been great to tell people how much ChatGPT cost.",UCksYD4QvOzAXrld1g32mRiQ,http://www.youtube.com/channel/UCksYD4QvOzAXrld1g32mRiQ,0,,
UgwSMAAt_MweDXuWsbB4AaABAg.9ko-ziPLFy39ko4kqkHrwz,,2,2023-01-13T01:36:14Z,Kevin Stratvert,Currently it’s free while in beta.,UCfJT_eYDTmDE-ovKaxVE1ig,http://www.youtube.com/channel/UCfJT_eYDTmDE-ovKaxVE1ig,1,UgwSMAAt_MweDXuWsbB4AaABAg,Lamar Thomas
UgwSMAAt_MweDXuWsbB4AaABAg.9ko-ziPLFy39ko3njtAoyA,,0,2023-01-13T01:27:53Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwSMAAt_MweDXuWsbB4AaABAg,Lamar Thomas
UgyCDHAlxYxRLJQm0e54AaABAg,0,0,2023-01-12T23:39:28Z,Nicholas St.Pierre,Someone teach the bot XLOOKUP is the way of the future 😂😂😂😂,UCATd8MvqOqiyRuqX_rtAIpg,http://www.youtube.com/channel/UCATd8MvqOqiyRuqX_rtAIpg,0,,
UgzDxKwpxETiPQ9NMf54AaABAg,1,3,2023-01-12T22:40:38Z,Michael Kuhn,"The macro / vba example was great, the others seemed a bit forced in my opinion.  Great channel, I love your material.",UCFHBkE3MKDvQJ-uersU70hg,http://www.youtube.com/channel/UCFHBkE3MKDvQJ-uersU70hg,0,,
UgzDxKwpxETiPQ9NMf54AaABAg.9knleiwCyHN9ko3q7pqM_M,,0,2023-01-13T01:28:13Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgzDxKwpxETiPQ9NMf54AaABAg,Michael Kuhn
UgwUbnuSqtJl5fazMPl4AaABAg,1,2,2023-01-12T21:30:41Z,Wj76,I’m all for the integration with Excel and office hopefully.  Especially for stuff like macros to help me with my large and messy excel files I have to get from one person and reformat/add info/change for presenting to say a client.  But so far I don’t trust giving my phone number in order to use it.  Big turn off,UCw1CcbKic7pmEfpxQ-dpbtg,http://www.youtube.com/channel/UCw1CcbKic7pmEfpxQ-dpbtg,0,,
UgwUbnuSqtJl5fazMPl4AaABAg.9kndeT2AkGJ9ko3qjnOIJ1,,0,2023-01-13T01:28:18Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwUbnuSqtJl5fazMPl4AaABAg,Wj76
Ugwaq7_31iWyCN9Ygcd4AaABAg,0,1,2023-01-12T21:18:40Z,اللهم صل على سيدنا محمد عليه افضل الصلاة والسلام,رائع كيفن,UCbHTXtTLM6IYAOxoIZqzrTQ,http://www.youtube.com/channel/UCbHTXtTLM6IYAOxoIZqzrTQ,0,,
UgwzJ3TvP2YW42gnlsN4AaABAg,1,0,2023-01-12T21:00:05Z,Given mungomba,can you help me with growing my channel  with your knowledge please bro,UCDY9WC-THXbquIqIqWIt2Nw,http://www.youtube.com/channel/UCDY9WC-THXbquIqIqWIt2Nw,0,,
UgwzJ3TvP2YW42gnlsN4AaABAg.9kna9K2V1SZ9ko3v_IXkPn,,0,2023-01-13T01:28:57Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwzJ3TvP2YW42gnlsN4AaABAg,Given mungomba
UgwVnASTOP9JCuLm4SV4AaABAg,1,2,2023-01-12T19:29:13Z,Mig Ram,Great Job Kevin !!!   I like your humbleness,UCneW1DympJEy2M7dCNFDw8Q,http://www.youtube.com/channel/UCneW1DympJEy2M7dCNFDw8Q,0,,
UgwVnASTOP9JCuLm4SV4AaABAg.9knQkpmA3tx9ko3w7k6mHn,,0,2023-01-13T01:29:02Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwVnASTOP9JCuLm4SV4AaABAg,Mig Ram
UgxpxK6QzjGfgPL5G5J4AaABAg,1,2,2023-01-12T18:56:25Z,T A,I like so many of your videos @kevin. This is yet another one. I never thought of Chat GPT for this.,UCFoN8hjRXNEThq_OOdvgH_g,http://www.youtube.com/channel/UCFoN8hjRXNEThq_OOdvgH_g,0,,
UgxpxK6QzjGfgPL5G5J4AaABAg.9knN-Xu4L-j9ko3wnkhJah,,0,2023-01-13T01:29:07Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgxpxK6QzjGfgPL5G5J4AaABAg,T A
UgwzuUQ4Yo7DETcfZnp4AaABAg,0,0,2023-01-12T18:24:40Z,Prokorsho Pal,0:00 - Hi KS. 11:38 - Like from me. Cheers.,UCzwKn7uNHdfRcJg_uXedGSg,http://www.youtube.com/channel/UCzwKn7uNHdfRcJg_uXedGSg,0,,
Ugx8BC7NZBzSE4cY9jV4AaABAg,2,7,2023-01-12T18:08:45Z,Mizanur Rahman,"Hello Kevin... I'm glad that you used the name of Bangladesh in example data. I am from Bangladesh and I'm a fan of you since you were an employee of Microsoft. Most of your videos are very helpful and increase productivity, so keep it up. Love from Bangladesh.",UCrkn57Bl3OJDtqwsw2Ym34g,http://www.youtube.com/channel/UCrkn57Bl3OJDtqwsw2Ym34g,0,,
Ugx8BC7NZBzSE4cY9jV4AaABAg.9knHYT57A8S9l1FX6lRRFN,,0,2023-01-18T13:39:42Z,Sarfraz Akhtar,Assalamualaikum brother i wanted to do btech but because of some reason i couldn't my friend suggested me to invest money (10lakhs) on our family business (medical store) and i have done BSC and after COVID -19 businesses aren't working properly and I'm very depressed because all of my friends are earning money and I'm still stand there i withdrawal my seat without having any single class i had CS branch please tell me that if i do data analytics course what it will good for me ? And what is better way online or offline?,UCgujH8_bz1o5AkKrLjTZg7w,http://www.youtube.com/channel/UCgujH8_bz1o5AkKrLjTZg7w,1,Ugx8BC7NZBzSE4cY9jV4AaABAg,Mizanur Rahman
Ugx8BC7NZBzSE4cY9jV4AaABAg.9knHYT57A8S9ko3xcvZ_SP,,0,2023-01-13T01:29:14Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugx8BC7NZBzSE4cY9jV4AaABAg,Mizanur Rahman
UgxKJCgVUov7IbTGioh4AaABAg,1,4,2023-01-12T17:57:39Z,Aditya Suresh,"Great video, as always! Thanks for sharing these good ideas, Kevin!",UCTaq0EUkLewuEL5OBSVj1iQ,http://www.youtube.com/channel/UCTaq0EUkLewuEL5OBSVj1iQ,0,,
UgxKJCgVUov7IbTGioh4AaABAg.9knGH48nVCX9ko4EjpYMa0,,0,2023-01-13T01:31:42Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgxKJCgVUov7IbTGioh4AaABAg,Aditya Suresh
UgymkRaS0ozJhVS09vB4AaABAg,1,1,2023-01-12T17:46:18Z,Jaymosint ,Love your tutorials Kevin 🎉 You’re my fav guy on the Internet 😅,UCSL7K6jLVORLNrCdepLRldQ,http://www.youtube.com/channel/UCSL7K6jLVORLNrCdepLRldQ,0,,
UgymkRaS0ozJhVS09vB4AaABAg.9knEz-kLTlF9ko4FVW60W8,,0,2023-01-13T01:31:49Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgymkRaS0ozJhVS09vB4AaABAg,Jaymosint 
UgwE2UofxYbyprDgE6B4AaABAg,1,2,2023-01-12T17:38:57Z,Jonny Bingham,I find the way you say “today” seems a bit sales like. Just talk to me human human not like you are overhyped,UC3a1X7G_du7VD-R6AfepRAg,http://www.youtube.com/channel/UC3a1X7G_du7VD-R6AfepRAg,0,,
UgwE2UofxYbyprDgE6B4AaABAg.9knE89Bd8Y29ko4GCJKkhW,,0,2023-01-13T01:31:54Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwE2UofxYbyprDgE6B4AaABAg,Jonny Bingham
UgyllTzpMsSWPWD_M7l4AaABAg,1,2,2023-01-12T17:20:05Z,Ernie Ramos,Amazing! Thank you,UCyvuTbpqu52DObDFWdhWEBQ,http://www.youtube.com/channel/UCyvuTbpqu52DObDFWdhWEBQ,0,,
UgyllTzpMsSWPWD_M7l4AaABAg.9knBz1SPejQ9ko4Glt7ugE,,0,2023-01-13T01:31:59Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgyllTzpMsSWPWD_M7l4AaABAg,Ernie Ramos
Ugza57_hWhjaF1eb-Pd4AaABAg,1,1,2023-01-12T16:51:29Z,Abizer Pardawala,Hope to meet Kevin AI soon 😍,UCfVr80mvSTUzlEVbisDQtHQ,http://www.youtube.com/channel/UCfVr80mvSTUzlEVbisDQtHQ,0,,
Ugza57_hWhjaF1eb-Pd4AaABAg.9kn8hWlpfb79ko4Hbieh4z,,0,2023-01-13T01:32:06Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugza57_hWhjaF1eb-Pd4AaABAg,Abizer Pardawala
Ugw_zTTr3nPfsOgqk3R4AaABAg,1,1,2023-01-12T16:33:52Z,Durga Devi,Kindly share about data studio,UCUe27U1C990nnGGSagREzRg,http://www.youtube.com/channel/UCUe27U1C990nnGGSagREzRg,0,,
Ugw_zTTr3nPfsOgqk3R4AaABAg.9kn6gRv5Oe09ko4IJEOqm6,,0,2023-01-13T01:32:12Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugw_zTTr3nPfsOgqk3R4AaABAg,Durga Devi
UgwoLjuAta41FFCV9Z94AaABAg,1,1,2023-01-12T16:32:07Z,Samuel Rajkumar,Looks and sounds exciting... But this whole thing is so scary when you think about human intelligence of the future generations... 😳,UCilp0ENxaHsvUxFi_RX9_vQ,http://www.youtube.com/channel/UCilp0ENxaHsvUxFi_RX9_vQ,0,,
UgwoLjuAta41FFCV9Z94AaABAg.9kn6UbiTSh49ko4IwWdYzr,,0,2023-01-13T01:32:17Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwoLjuAta41FFCV9Z94AaABAg,Samuel Rajkumar
UgxLnyXX0VfV3N-AwY94AaABAg,1,1,2023-01-12T16:21:16Z,Frenzy,"Off topic: Hello Kevin, I need help with my pc. Whenever I turn it on, and discord appears the pc freezes",UCBfcLPdliG2N2PiCvoG79Ng,http://www.youtube.com/channel/UCBfcLPdliG2N2PiCvoG79Ng,0,,
UgxLnyXX0VfV3N-AwY94AaABAg.9kn5FCzlKBU9knAxRdsfhO,,0,2023-01-12T17:11:08Z,Kevin Stratvert,check out my response on Discord 👍,UCfJT_eYDTmDE-ovKaxVE1ig,http://www.youtube.com/channel/UCfJT_eYDTmDE-ovKaxVE1ig,1,UgxLnyXX0VfV3N-AwY94AaABAg,Frenzy
Ugz8kV6dIJHCtYfIcSx4AaABAg,2,2,2023-01-12T15:55:17Z,Opinionated Reviewer,that's like the excel formula bot,UCX6QX1g82VLl1NoD2aPXkdQ,http://www.youtube.com/channel/UCX6QX1g82VLl1NoD2aPXkdQ,0,,
Ugz8kV6dIJHCtYfIcSx4AaABAg.9kn2GuUXaJN9kuNYRE5ouq,,1,2023-01-15T12:15:52Z,Opinionated Reviewer,"@Franklin Thank you for the message. However, as a language model, I am not able to reach out to anyone or participate in any financial transactions. It is also important to be cautious when considering investments, and to thoroughly research any opportunity before making a decision.",UCX6QX1g82VLl1NoD2aPXkdQ,http://www.youtube.com/channel/UCX6QX1g82VLl1NoD2aPXkdQ,1,Ugz8kV6dIJHCtYfIcSx4AaABAg,Opinionated Reviewer
Ugz8kV6dIJHCtYfIcSx4AaABAg.9kn2GuUXaJN9ko4Kj906s8,,0,2023-01-13T01:32:31Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugz8kV6dIJHCtYfIcSx4AaABAg,Opinionated Reviewer
UgwHANOJVJHR7i3FrGl4AaABAg,1,12,2023-01-12T15:52:22Z,Kennard Nahar,"Clear, concise, useful, and entertaining. Thanks Kevin.",UC-TeCz2Cx3I_LKTOL0Wxu0w,http://www.youtube.com/channel/UC-TeCz2Cx3I_LKTOL0Wxu0w,0,,
UgwHANOJVJHR7i3FrGl4AaABAg.9kn1wV9XclY9ko4LJeDddP,,0,2023-01-13T01:32:36Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgwHANOJVJHR7i3FrGl4AaABAg,Kennard Nahar
UgygO7kTRXY2mh4S0Ct4AaABAg,2,1,2023-01-12T15:18:54Z,Techspert Richard,"Actually, MS is already got this in the pipeline...",UCCtxxI10aLBA_glRWQhWuJg,http://www.youtube.com/channel/UCCtxxI10aLBA_glRWQhWuJg,0,,
UgygO7kTRXY2mh4S0Ct4AaABAg.9kmz6S02Lpd9ko5GVWHAai,,0,2023-01-13T01:40:41Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ ...........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgygO7kTRXY2mh4S0Ct4AaABAg,Techspert Richard
UgygO7kTRXY2mh4S0Ct4AaABAg.9kmz6S02Lpd9knDw9Y-Rgd,,0,2023-01-12T17:37:10Z,Kevin Stratvert,I'm sure we'll see much more to come soon directly in Excel.,UCfJT_eYDTmDE-ovKaxVE1ig,http://www.youtube.com/channel/UCfJT_eYDTmDE-ovKaxVE1ig,1,UgygO7kTRXY2mh4S0Ct4AaABAg,Techspert Richard
UgyVteyLXex5DGqFBUp4AaABAg,1,1,2023-01-12T14:48:53Z,1qtaz,Can it write DAX?,UCtkQh36g0czRQzwTxNVSSxA,http://www.youtube.com/channel/UCtkQh36g0czRQzwTxNVSSxA,0,,
UgyVteyLXex5DGqFBUp4AaABAg.9kmvfWdfVu89ko4QLSAmC7,,0,2023-01-13T01:33:17Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgyVteyLXex5DGqFBUp4AaABAg,1qtaz
UgzsXuNEl6GQSTu-u7V4AaABAg,1,1,2023-01-12T14:48:22Z,cooking and more,Thank you,UCodLrr_Bi5VqOAswvxBVpoA,http://www.youtube.com/channel/UCodLrr_Bi5VqOAswvxBVpoA,0,,
UgzsXuNEl6GQSTu-u7V4AaABAg.9kmvbj9_UaB9ko4QugigQz,,0,2023-01-13T01:33:22Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgzsXuNEl6GQSTu-u7V4AaABAg,cooking and more
UgzBua8sri5yMkXkX994AaABAg,1,2,2023-01-12T13:48:25Z,Muhammad Berki,"Kevin AI 🤖🙂
great video",UC1UfhX94qGWbyHKUQx7jqaQ,http://www.youtube.com/channel/UC1UfhX94qGWbyHKUQx7jqaQ,0,,
UgzBua8sri5yMkXkX994AaABAg.9kmokhwbqjQ9knDz18cMbt,,0,2023-01-12T17:37:34Z,Kevin Stratvert,coming soon 🍪🤖🍪,UCfJT_eYDTmDE-ovKaxVE1ig,http://www.youtube.com/channel/UCfJT_eYDTmDE-ovKaxVE1ig,1,UgzBua8sri5yMkXkX994AaABAg,Muhammad Berki
Ugw6m-AoS556CD4iy3h4AaABAg,1,2,2023-01-12T13:37:45Z,mark androw,"Thank you, excellent",UC_uPeJGAU6Cm2kjp8SlsZAg,http://www.youtube.com/channel/UC_uPeJGAU6Cm2kjp8SlsZAg,0,,
Ugw6m-AoS556CD4iy3h4AaABAg.9kmnX_x1Ahw9ko4SfnelBz,,0,2023-01-13T01:33:37Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugw6m-AoS556CD4iy3h4AaABAg,mark androw
Ugxvws7VSO5V7LGbg0B4AaABAg,1,8,2023-01-12T13:23:04Z,Commando Master,Dude this makes things so much easier.,UC4F3viGbk4DhDsyrz7_0hzQ,http://www.youtube.com/channel/UC4F3viGbk4DhDsyrz7_0hzQ,0,,
Ugxvws7VSO5V7LGbg0B4AaABAg.9kmlr3liFBq9ko4TJKT1uL,,0,2023-01-13T01:33:42Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ .........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,Ugxvws7VSO5V7LGbg0B4AaABAg,Commando Master
UgyMDwiIlxgmfcQh-MB4AaABAg,1,1,2023-01-12T13:17:32Z,Henrietta Theophilus,This it.,UCzVKT2_BQh3BwBow26nLOdw,http://www.youtube.com/channel/UCzVKT2_BQh3BwBow26nLOdw,0,,
UgyMDwiIlxgmfcQh-MB4AaABAg.9kmlDY3IzeJ9ko4VIzd0ot,,0,2023-01-13T01:33:58Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ ..........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgyMDwiIlxgmfcQh-MB4AaABAg,Henrietta Theophilus
UgxVhMBIJ5nt-srO_lp4AaABAg,1,0,2023-01-12T13:17:32Z,Henrietta Theophilus,This it.,UCzVKT2_BQh3BwBow26nLOdw,http://www.youtube.com/channel/UCzVKT2_BQh3BwBow26nLOdw,0,,
UgxVhMBIJ5nt-srO_lp4AaABAg.9kmlDW0Npyj9ko4VyCdwjM,,0,2023-01-13T01:34:03Z,Franklin,"Thanks for the review ❤️ Do well to reach out to JIM my trusted investment broker, he will introduce you to a life changing investment opportunity Whats🅰️pp♰⓸⓸⓻⓸ⓞ⓹⓻⓷⓶⓸⓸⓶ ..........",UC_WF43W-XvMjaF4nFlpaBLQ,http://www.youtube.com/channel/UC_WF43W-XvMjaF4nFlpaBLQ,1,UgxVhMBIJ5nt-srO_lp4AaABAg,Henrietta Theophilus
UgzV8UiPBJ8HQsuRc6R4AaABAg,1,2,2023-01-12T13:11:23Z,Rhonal Khairul,"Thanks for sharing this video, useful",UCGsVkBa_CkuSmklmoz-Bl0A,http://www.youtube.com/channel/UCGsVkBa_CkuSmklmoz-Bl0A,0,,
